AUTHOR,HOMONYMOUS,OPENALEX_AUTHOR_NAME,AUTHOR_ID,WORKS_API_URL
Cara Dooley,0,Cara Dooley,https://openalex.org/A5063102351,https://api.openalex.org/works?filter=author.id:A5063102351
Isabel Torres-Vigil,0,Isabel Torres-Vigil,https://openalex.org/A5043775786,https://api.openalex.org/works?filter=author.id:A5043775786
Edward L. Korn,0,Edward L. Korn,https://openalex.org/A5087416397,https://api.openalex.org/works?filter=author.id:A5087416397
Julia S. Goldberg,0,Julia S. Goldberg,https://openalex.org/A5007812104,https://api.openalex.org/works?filter=author.id:A5007812104
Jennifer Arlen,0,Jennifer Arlen,https://openalex.org/A5019085397,https://api.openalex.org/works?filter=author.id:A5019085397
Jon R. Moen,0,Jon R. Moen,https://openalex.org/A5016176847,https://api.openalex.org/works?filter=author.id:A5016176847
John H. Kramer,0,John H. Kramer,https://openalex.org/A5045041968,https://api.openalex.org/works?filter=author.id:A5045041968
Anton Bekkerman,0,Anton Bekkerman,https://openalex.org/A5008983375,https://api.openalex.org/works?filter=author.id:A5008983375
Sheri Kunovich,0,Sheri Kunovich,https://openalex.org/A5027453599,https://api.openalex.org/works?filter=author.id:A5027453599
Debopam Bhattacharya,0,Debopam Bhattacharya,https://openalex.org/A5039352694,https://api.openalex.org/works?filter=author.id:A5039352694
Richard P. Sloan,0,Richard P. Sloan,https://openalex.org/A5005492404,https://api.openalex.org/works?filter=author.id:A5005492404
Rose M. Rubin,0,Rose M. Rubin,https://openalex.org/A5056093581,https://api.openalex.org/works?filter=author.id:A5056093581
Denise C. Gottfredson,0,Denise C. Gottfredson,https://openalex.org/A5057167991,https://api.openalex.org/works?filter=author.id:A5057167991
Binbing Yu,0,Binbing Yu,https://openalex.org/A5032118390,https://api.openalex.org/works?filter=author.id:A5032118390
T. Clifton Morgan,0,T. Clifton Morgan,https://openalex.org/A5033757778,https://api.openalex.org/works?filter=author.id:A5033757778
Kitty Calavita,0,Kitty Calavita,https://openalex.org/A5002000974,https://api.openalex.org/works?filter=author.id:A5002000974
Maike Luhmann,0,Maike Luhmann,https://openalex.org/A5030819819,https://api.openalex.org/works?filter=author.id:A5030819819
Michelle M. Arthur,0,Michelle M. Arthur,https://openalex.org/A5091407194,https://api.openalex.org/works?filter=author.id:A5091407194
Garrett M. Fitzmaurice,0,Garrett M. Fitzmaurice,https://openalex.org/A5055526341,https://api.openalex.org/works?filter=author.id:A5055526341
Elizabeth A. Phelan,0,Elizabeth A. Phelan,https://openalex.org/A5077858588,https://api.openalex.org/works?filter=author.id:A5077858588
Robert Ross,0,Robert Ross,https://openalex.org/A5052270571;https://openalex.org/A5035023003,https://api.openalex.org/works?filter=author.id:A5052270571;https://api.openalex.org/works?filter=author.id:A5035023003
Aryn M. Dotterer,0,Aryn M. Dotterer,https://openalex.org/A5047413273,https://api.openalex.org/works?filter=author.id:A5047413273
Joseph J. Palamar,0,Joseph J. Palamar,https://openalex.org/A5048935006,https://api.openalex.org/works?filter=author.id:A5048935006
Lisa L. Lindley,0,Lisa L. Lindley,https://openalex.org/A5075906911,https://api.openalex.org/works?filter=author.id:A5075906911
Joshua Johnson,0,Joshua M. Johnson,https://openalex.org/A5052517019,https://api.openalex.org/works?filter=author.id:A5052517019
Ingrid Gould Ellen,0,Ingrid Gould Ellen,https://openalex.org/A5036201351,https://api.openalex.org/works?filter=author.id:A5036201351
Kieran Walsh,0,Kieran Walsh,https://openalex.org/A5003534532,https://api.openalex.org/works?filter=author.id:A5003534532
Anne R. Pebley,0,Anne R. Pebley,https://openalex.org/A5077118850,https://api.openalex.org/works?filter=author.id:A5077118850
Xiaoming Shi,0,Xiaoming Shi,https://openalex.org/A5018955823,https://api.openalex.org/works?filter=author.id:A5018955823
Paul Fronstin,0,Paul Fronstin,https://openalex.org/A5071984334,https://api.openalex.org/works?filter=author.id:A5071984334
Shehzad Basaria,0,Shehzad Basaria,https://openalex.org/A5061386047,https://api.openalex.org/works?filter=author.id:A5061386047
Michael A. Steinman,0,Michael A. Steinman,https://openalex.org/A5045879926,https://api.openalex.org/works?filter=author.id:A5045879926
Jonathan D. Klein,0,Jonathan D. Klein,https://openalex.org/A5048503758,https://api.openalex.org/works?filter=author.id:A5048503758
Ralph S. Caraballo,0,Ralph S. Caraballo,https://openalex.org/A5016454024,https://api.openalex.org/works?filter=author.id:A5016454024
Todd S. Perlstein,0,Todd S. Perlstein,https://openalex.org/A5065954729,https://api.openalex.org/works?filter=author.id:A5065954729
Ryan C. Black,0,Ryan C. Black,https://openalex.org/A5091792492,https://api.openalex.org/works?filter=author.id:A5091792492
Lynette Hoelter,0,Lynette Hoelter,https://openalex.org/A5014442263,https://api.openalex.org/works?filter=author.id:A5014442263
Lisa Fedina,0,Lisa Fedina,https://openalex.org/A5089437815,https://api.openalex.org/works?filter=author.id:A5089437815
Susan A. Dumais,0,Susan A. Dumais,https://openalex.org/A5003009490,https://api.openalex.org/works?filter=author.id:A5003009490
Thomas J. Espenshade,0,Thomas J. Espenshade,https://openalex.org/A5040756414,https://api.openalex.org/works?filter=author.id:A5040756414
Wendy M. Rahn,0,Wendy M. Rahn,https://openalex.org/A5018203941,https://api.openalex.org/works?filter=author.id:A5018203941
Alexander Weiss,0,Alexander Weiss,https://openalex.org/A5000743875,https://api.openalex.org/works?filter=author.id:A5000743875
Lisa Greenwell,0,Lisa Greenwell,https://openalex.org/A5054889279,https://api.openalex.org/works?filter=author.id:A5054889279
Joseph G. Pickard,0,Joseph G. Pickard,https://openalex.org/A5027789222,https://api.openalex.org/works?filter=author.id:A5027789222
Carolyn J. Gibson,0,Carolyn J. Gibson,https://openalex.org/A5082194474,https://api.openalex.org/works?filter=author.id:A5082194474
Alex J. Polotsky,0,Alex J. Polotsky,https://openalex.org/A5083315789,https://api.openalex.org/works?filter=author.id:A5083315789
Eithne Sexton,0,Eithne Sexton,https://openalex.org/A5012291989,https://api.openalex.org/works?filter=author.id:A5012291989
Komali Yenneti,0,Komali Yenneti,https://openalex.org/A5068927636,https://api.openalex.org/works?filter=author.id:A5068927636
Elbert S. Huang,0,Elbert S. Huang,https://openalex.org/A5057006392,https://api.openalex.org/works?filter=author.id:A5057006392
Giuseppe Costa,0,Giuseppe Costa,https://openalex.org/A5072885425,https://api.openalex.org/works?filter=author.id:A5072885425
Rachel Sacks,0,Rachel Sacks,https://openalex.org/A5038995271,https://api.openalex.org/works?filter=author.id:A5038995271
Richard Stansfield,0,Richard Stansfield,https://openalex.org/A5004248598,https://api.openalex.org/works?filter=author.id:A5004248598
Charles W. Calomiris,0,Charles W. Calomiris,https://openalex.org/A5004082658,https://api.openalex.org/works?filter=author.id:A5004082658
Barbara Gulanski,0,Barbara Gulanski,https://openalex.org/A5070251180,https://api.openalex.org/works?filter=author.id:A5070251180
Mandi L. Burnette,0,Mandi L. Burnette,https://openalex.org/A5047213390,https://api.openalex.org/works?filter=author.id:A5047213390
Jeff Yates,0,Jeff Yates,https://openalex.org/A5034578040,https://api.openalex.org/works?filter=author.id:A5034578040
Xiangming Fang,0,Xiangming Fang,https://openalex.org/A5022258984,https://api.openalex.org/works?filter=author.id:A5022258984
Stephanie K. Ellis,0,Stephanie K. Ellis,https://openalex.org/A5046463160,https://api.openalex.org/works?filter=author.id:A5046463160
Megan C. Janke,0,Megan C. Janke,https://openalex.org/A5061541991,https://api.openalex.org/works?filter=author.id:A5061541991
Marc Gertz,0,Marc Gertz,https://openalex.org/A5006526857,https://api.openalex.org/works?filter=author.id:A5006526857
Albert L. Siu,0,Albert L. Siu,https://openalex.org/A5029418116,https://api.openalex.org/works?filter=author.id:A5029418116
Lauren K. Gresham,0,Lauren K. Gresham,https://openalex.org/A5061737677,https://api.openalex.org/works?filter=author.id:A5061737677
Jun Wu,0,Jun Wu,https://openalex.org/A5011120737,https://api.openalex.org/works?filter=author.id:A5011120737
Charlotte Lanvers,0,Charlotte Lanvers,https://openalex.org/A5009608335,https://api.openalex.org/works?filter=author.id:A5009608335
Bhaskar Jyoti Neog,0,Bhaskar Jyoti Neog,https://openalex.org/A5078839324,https://api.openalex.org/works?filter=author.id:A5078839324
Heather Vovak,0,Heather Vovak,https://openalex.org/A5027250715,https://api.openalex.org/works?filter=author.id:A5027250715
Jack P. Shonkoff,0,Jack P. Shonkoff,https://openalex.org/A5037647604,https://api.openalex.org/works?filter=author.id:A5037647604
Irena Hutton,0,Irena Hutton,https://openalex.org/A5040019375,https://api.openalex.org/works?filter=author.id:A5040019375
Bonne Ford,0,Bonne Ford,https://openalex.org/A5035881670,https://api.openalex.org/works?filter=author.id:A5035881670
H. Michael Stevenson,0,H. Michael Stevenson,https://openalex.org/A5060005637,https://api.openalex.org/works?filter=author.id:A5060005637
Christina L. Wryter,0,Christina L. Wryter,https://openalex.org/A5065894427,https://api.openalex.org/works?filter=author.id:A5065894427
Norair Khachatryan,0,Norair Khachatryan,https://openalex.org/A5076840874,https://api.openalex.org/works?filter=author.id:A5076840874
Emma Slaymaker,0,Emma Slaymaker,https://openalex.org/A5051227653,https://api.openalex.org/works?filter=author.id:A5051227653
Lila Rucker,0,Lila Rucker,https://openalex.org/A5086241894,https://api.openalex.org/works?filter=author.id:A5086241894
Allyson M. Drinkard,0,Allyson M. Drinkard,https://openalex.org/A5046804321,https://api.openalex.org/works?filter=author.id:A5046804321
Forrest Maltzman,0,Forrest Maltzman,https://openalex.org/A5056216367,https://api.openalex.org/works?filter=author.id:A5056216367
Liqun Cao,0,Liqun Cao,https://openalex.org/A5045769358,https://api.openalex.org/works?filter=author.id:A5045769358
Virginia W. Chang,0,Virginia W. Chang,https://openalex.org/A5073656636,https://api.openalex.org/works?filter=author.id:A5073656636
Jonaki Bose,0,Jonaki Bose,https://openalex.org/A5043186750,https://api.openalex.org/works?filter=author.id:A5043186750
Rachel Kaplan,0,Rachel Kaplan,https://openalex.org/A5028793778,https://api.openalex.org/works?filter=author.id:A5028793778
Amanda L. Johnson,0,Amanda L. Johnson,https://openalex.org/A5079900949,https://api.openalex.org/works?filter=author.id:A5079900949
Nicolas L. Ziebarth,0,Nicolas L. Ziebarth,https://openalex.org/A5058796774,https://api.openalex.org/works?filter=author.id:A5058796774
James L. Starkey,0,James L. Starkey,https://openalex.org/A5088107572,https://api.openalex.org/works?filter=author.id:A5088107572
Charity B. Breneman,0,Charity B. Breneman,https://openalex.org/A5021805800,https://api.openalex.org/works?filter=author.id:A5021805800
Kym R. Ahrens,0,Kym R. Ahrens,https://openalex.org/A5077065101,https://api.openalex.org/works?filter=author.id:A5077065101
Tracy W. Harachi,0,Tracy W. Harachi,https://openalex.org/A5067847687,https://api.openalex.org/works?filter=author.id:A5067847687
Victoria R. Green,0,Victoria R. Green,https://openalex.org/A5019860419,https://api.openalex.org/works?filter=author.id:A5019860419
Brian P. Schaefer,0,Brian P. Schaefer,https://openalex.org/A5003785505,https://api.openalex.org/works?filter=author.id:A5003785505
James Schmeidler,0,James Schmeidler,https://openalex.org/A5091358950,https://api.openalex.org/works?filter=author.id:A5091358950
Averi R. Fegadel,0,Averi R. Fegadel,https://openalex.org/A5021025295,https://api.openalex.org/works?filter=author.id:A5021025295
Dara R. Adams,0,Dara R. Adams,https://openalex.org/A5025676228,https://api.openalex.org/works?filter=author.id:A5025676228
Pinky Chandra,0,Pinky Chandra,https://openalex.org/A5049462439,https://api.openalex.org/works?filter=author.id:A5049462439
Anthony Mughan,0,Anthony Mughan,https://openalex.org/A5006970333,https://api.openalex.org/works?filter=author.id:A5006970333
Robert Schoen,0,Robert Schoen,https://openalex.org/A5068634857,https://api.openalex.org/works?filter=author.id:A5068634857
John H. Blume,0,John H. Blume,https://openalex.org/A5036976581,https://api.openalex.org/works?filter=author.id:A5036976581
Carol A. Cassel,0,Carol A. Cassel,https://openalex.org/A5049713754,https://api.openalex.org/works?filter=author.id:A5049713754
Christopher J. Lyons,0,Christopher J. Lyons,https://openalex.org/A5059541088,https://api.openalex.org/works?filter=author.id:A5059541088
Berrin Serdar,0,Berrin Serdar,https://openalex.org/A5089635105,https://api.openalex.org/works?filter=author.id:A5089635105
Sherri Castle,0,Sherri Castle,https://openalex.org/A5077195045,https://api.openalex.org/works?filter=author.id:A5077195045
Ryan Matlow,0,Ryan Matlow,https://openalex.org/A5064105392,https://api.openalex.org/works?filter=author.id:A5064105392
William E. Snizek,0,William E. Snizek,https://openalex.org/A5046757263,https://api.openalex.org/works?filter=author.id:A5046757263
Ann Kuo,0,Ann Kuo,https://openalex.org/A5088136867,https://api.openalex.org/works?filter=author.id:A5088136867
Ricardo Klorman,0,Ricardo Klorman,https://openalex.org/A5080942968,https://api.openalex.org/works?filter=author.id:A5080942968
Joseph J. Gallo,0,Joseph J. Gallo,https://openalex.org/A5078324751,https://api.openalex.org/works?filter=author.id:A5078324751
Yang Sao Xiong,0,Yang Sao Xiong,https://openalex.org/A5008276151,https://api.openalex.org/works?filter=author.id:A5008276151
Brian Soller,0,Brian Soller,https://openalex.org/A5000628006,https://api.openalex.org/works?filter=author.id:A5000628006
Matthew P. Zevenbergen,0,Matthew P. Zevenbergen,https://openalex.org/A5072240895,https://api.openalex.org/works?filter=author.id:A5072240895
Daichi Shimbo,0,Daichi Shimbo,https://openalex.org/A5073029210,https://api.openalex.org/works?filter=author.id:A5073029210
Eileen M. Crimmins,0,Eileen M. Crimmins,https://openalex.org/A5014359763,https://api.openalex.org/works?filter=author.id:A5014359763
Robert F. Engle,0,Robert F. Engle,https://openalex.org/A5047040699,https://api.openalex.org/works?filter=author.id:A5047040699
Nicole Dutch,0,Nicole Dutch,https://openalex.org/A5056652135,https://api.openalex.org/works?filter=author.id:A5056652135
Jennifer Pearce-Morris,0,Jennifer Pearce-Morris,https://openalex.org/A5021040236,https://api.openalex.org/works?filter=author.id:A5021040236
Sharon Shiovitz-Ezra,0,Sharon Shiovitz-Ezra,https://openalex.org/A5004377582,https://api.openalex.org/works?filter=author.id:A5004377582
Kelly Karavolos,0,Kelly Karavolos,https://openalex.org/A5040229840,https://api.openalex.org/works?filter=author.id:A5040229840
Claudia Lam,0,Claudia Lam,https://openalex.org/A5028929499,https://api.openalex.org/works?filter=author.id:A5028929499
Charles M. Cleland,0,Charles M. Cleland,https://openalex.org/A5001270419,https://api.openalex.org/works?filter=author.id:A5001270419
Jennifer Cole,0,Jennifer Cole,https://openalex.org/A5038148267,https://api.openalex.org/works?filter=author.id:A5038148267
David W. Romero,0,David W. Romero,https://openalex.org/A5084474296,https://api.openalex.org/works?filter=author.id:A5084474296
Douglas M. Ruden,0,Douglas M. Ruden,https://openalex.org/A5088777783,https://api.openalex.org/works?filter=author.id:A5088777783
James A. Mercy,0,James A. Mercy,https://openalex.org/A5067502457,https://api.openalex.org/works?filter=author.id:A5067502457
Bridget K. Ambrose,0,Bridget K. Ambrose,https://openalex.org/A5065492592,https://api.openalex.org/works?filter=author.id:A5065492592
Dhiman Das,0,Dhiman Das,https://openalex.org/A5000462180,https://api.openalex.org/works?filter=author.id:A5000462180
Rob T. Guerette,0,Rob T. Guerette,https://openalex.org/A5018574161,https://api.openalex.org/works?filter=author.id:A5018574161
Jacquelyn Y. Taylor,0,Jacquelyn Y. Taylor,https://openalex.org/A5049619189,https://api.openalex.org/works?filter=author.id:A5049619189
Janet B. Croft,0,Janet B. Croft,https://openalex.org/A5026388329,https://api.openalex.org/works?filter=author.id:A5026388329
